state,parlimen,dun,ballot_order_x,name,name_ballot,party,acronym,age,sex,ethnicity,ballot_order_y,votes,votes_perc,result
Pulau Pinang,P.043 Bagan,N.08 Bagan Jermal,2,CHEE YEEH KEEN,CHEE YEEH KEEN,PAKATAN HARAPAN,PH,41,male,chinese,2,19687,84.76641550053822,won
Pulau Pinang,P.043 Bagan,N.09 Bagan Dalam,1,RAJASAKANAN A/L SINNAKANNU,RAJASAKANAN A/L SINNAKANNU,PENANG FRONT PARTY,PFP,65,male,indian,1,115,0.7825258573761568,lost_deposit
Pulau Pinang,P.043 Bagan,N.09 Bagan Dalam,2,SATEES A/L MUNIANDY,SATEES MUNIANDY,BEBAS,BEBAS,38,male,indian,2,1111,7.559880239520958,lost_deposit
Pulau Pinang,P.043 Bagan,N.09 Bagan Dalam,3,JAYARAMAN A/L K KUNCHU KANNU,K. JAYARAMAN,PERIKATAN NASIONAL,PN,56,male,indian,3,2964,20.168753402286335,lost
Pulau Pinang,P.043 Bagan,N.09 Bagan Dalam,4,KUMARAN A/L KRISHNAN,KUMARAN KRISHNAN @ CALVIN,PAKATAN HARAPAN,PH,45,male,indian,4,10506,71.48884050081655,won
Pulau Pinang,P.044 Permatang Pauh,N.10 Seberang Jaya,1,JOHARI BIN KASSIM,JOHARI KASSIM,PAKATAN HARAPAN,PH,61,male,malay,1,15951,43.31215379602477,lost
Pulau Pinang,P.044 Permatang Pauh,N.10 Seberang Jaya,2,IZHAR SHAH BIN ARIF SHAH,IZHAR SHAH DATUK ARIF SHAH,PERIKATAN NASIONAL,PN,30,male,malay,2,20877,56.68784620397523,won
Pulau Pinang,P.044 Permatang Pauh,N.11 Permatang Pasir,1,AMIR HAMZAH B ABDUL HASHIM @ MD HASHIM,HAJI AMIR HAMZAH,PERIKATAN NASIONAL,PN,58,male,malay,1,13526,56.49014366855998,won
Pulau Pinang,P.044 Permatang Pauh,N.11 Permatang Pasir,2,MUHAMMAD FAIZ BIN FADZIL,FAIZ FADZIL,PAKATAN HARAPAN,PH,46,male,malay,2,10418,43.50985633144003,lost
Pulau Pinang,P.044 Permatang Pauh,N.12 Penanti,1,ROSIDI BIN HUSSAIN,USTAZ ROSIDI HUSSAIN,PAKATAN HARAPAN,PH,52,male,malay,1,9011,41.723387507524194,lost
Pulau Pinang,P.044 Permatang Pauh,N.12 Penanti,2,ZULKEFLI BIN BAKAR,ZULKEFLI BIN BAKAR,PERIKATAN NASIONAL,PN,62,male,malay,2,12586,58.27661249247581,won
Pulau Pinang,P.045 Bukit Mertajam,N.13 Berapit,1,HENG LEE LEE,HENG LEE LEE,PAKATAN HARAPAN,PH,43,female,chinese,1,19183,94.43706001083049,won
Pulau Pinang,P.045 Bukit Mertajam,N.13 Berapit,2,LEE KOK KEONG,LEE KOK KEONG,PERIKATAN NASIONAL,PN,38,male,chinese,2,1130,5.5629399891694975,lost_deposit
Pulau Pinang,P.045 Bukit Mertajam,N.14 Machang Bubuk,1,LEE KHAI LOON,LEE KHAI LOON,PAKATAN HARAPAN,PH,45,male,chinese,1,28777,69.12230976172175,won
Pulau Pinang,P.045 Bukit Mertajam,N.14 Machang Bubuk,2,TAN HUM WEI,ANDY TAN HUM WEI,PERIKATAN NASIONAL,PN,39,male,chinese,2,12855,30.877690238278248,lost
Pulau Pinang,P.045 Bukit Mertajam,N.15 Padang Lalang,1,SURESH A/L DEVARAJ NAIDU,SURESH,PERIKATAN NASIONAL,PN,49,male,indian,1,2867,11.28740157480315,lost_deposit
Pulau Pinang,P.045 Bukit Mertajam,N.15 Padang Lalang,2,OOI KHAR GIAP,OOI KHAR GIAP,PENANG FRONT PARTY,PFP,56,male,chinese,2,218,0.8582677165354331,lost_deposit
Pulau Pinang,P.045 Bukit Mertajam,N.15 Padang Lalang,3,GOOI ZI SEN,GOOI ZI SEN,PAKATAN HARAPAN,PH,36,male,chinese,3,22315,87.85433070866142,won
Pulau Pinang,P.046 Batu Kawan,N.16 Perai,1,VIKNESWARY A/P HARIKRISHNAN,VIKY,IKATAN DEMOKRATIK MALAYSIA,MUDA,36,female,indian,1,253,1.8184431826349459,lost_deposit
Pulau Pinang,P.046 Batu Kawan,N.16 Perai,2,SUNDARAJOO A/L SOMU,SUNDARAJOO SOMU,PAKATAN HARAPAN,PH,61,male,indian,2,10680,76.76273988356213,won
Pulau Pinang,P.046 Batu Kawan,N.16 Perai,3,DAVID MARSHEL A/L PAKIANATHAN,DAVID MARSHEL,BEBAS,BEBAS,48,male,indian,3,1439,10.342844821390067,lost_deposit
Pulau Pinang,P.046 Batu Kawan,N.16 Perai,4,SIVASUNTARAM A/L RAJALINGGAM,SIVASUNTARAM A/L RAJALINGGAM,PERIKATAN NASIONAL,PN,52,male,indian,4,1541,11.075972112412853,lost_deposit
Pulau Pinang,P.046 Batu Kawan,N.17 Bukit Tengah,1,GOOI HSIAO-LEUNG,GOOI HSIAO-LEUNG,PAKATAN HARAPAN,PH,50,male,chinese,1,16050,68.58095116010769,won
Pulau Pinang,P.046 Batu Kawan,N.17 Bukit Tengah,2,BALJIT SINGH A/L JIGIRI SINGH,BALJIT SINGH,PERIKATAN NASIONAL,PN,57,male,indian,2,7353,31.419048839892323,lost
Pulau Pinang,P.046 Batu Kawan,N.18 Bukit Tambun,1,GOH CHOON AIK,GOH CHOON AIK,PAKATAN HARAPAN,PH,49,male,chinese,1,21985,80.64042841946961,won
Pulau Pinang,P.046 Batu Kawan,N.18 Bukit Tambun,2,SAMUGANATHAN A/L MUNIANDY,SAMUGANATHAN A/L MUNIANDY,BEBAS,BEBAS,57,male,indian,2,468,1.7166122583721528,lost_deposit
Pulau Pinang,P.046 Batu Kawan,N.18 Bukit Tambun,3,TAN GIA WEI,TAN GIA WEI,PERIKATAN NASIONAL,PN,43,male,chinese,3,4810,17.642959322158237,lost
Pulau Pinang,P.047 Nibong Tebal,N.19 Jawi,1,H'NG MOOI LYE,H'NG MOOI LYE,PAKATAN HARAPAN,PH,45,male,chinese,1,20641,79.50159842853292,won
Pulau Pinang,P.047 Nibong Tebal,N.19 Jawi,2,KOH TIEN YEW,STEVEN KOH,PERIKATAN NASIONAL,PN,42,male,chinese,2,5322,20.498401571467088,lost
Pulau Pinang,P.047 Nibong Tebal,N.20 Sungai Bakap,1,NOR ZAMRI BIN LATIFF,ABANG ZAM,PERIKATAN NASIONAL,PN,54,male,malay,1,15433,52.66696242705525,won
Pulau Pinang,P.047 Nibong Tebal,N.20 Sungai Bakap,2,NURHIDAYAH BINTI CHE ROSE,NURHIDAYAH,PAKATAN HARAPAN,PH,32,female,malay,2,13870,47.33303757294475,lost
Pulau Pinang,P.047 Nibong Tebal,N.21 Sungai Acheh,1,ZULKIFLI BIN IBRAHIM,ZULKIFLI BIN IBRAHIM,PERIKATAN NASIONAL,PN,43,male,malay,1,9432,49.67347798609648,lost
Pulau Pinang,P.047 Nibong Tebal,N.21 Sungai Acheh,2,RASHIDI BIN ZINOL,RASHIDI BIN ZINOL,BARISAN NASIONAL OF MALAYSIA,BN,52,male,malay,2,9556,50.32652201390352,won
Pulau Pinang,P.048 Bukit Bendera,N.22 Tanjong Bunga,1,ZAIRIL KHIR JOHARI,ZAIRIL KHIR JOHARI,PAKATAN HARAPAN,PH,40,male,malay,1,13257,72.82065366657513,won
Pulau Pinang,P.048 Bukit Bendera,N.22 Tanjong Bunga,2,LEE CHUI WAH,LEE CHUI WAH,PARTI RAKYAT MALAYSIA,PRM,63,female,chinese,2,518,2.845372150508102,lost_deposit
Pulau Pinang,P.048 Bukit Bendera,N.22 Tanjong Bunga,3,HNG CHEE WEY,HNG CHEE WEY,PERIKATAN NASIONAL,PN,46,male,chinese,3,4430,24.33397418291678,lost
Pulau Pinang,P.048 Bukit Bendera,N.23 Air Putih,1,TEH YEE CHEU,TEH YEE CHEU,PARTI RAKYAT MALAYSIA,PRM,65,male,chinese,1,437,4.1595278888254335,lost_deposit
Pulau Pinang,P.048 Bukit Bendera,N.23 Air Putih,2,KONG CHENG ANN,IVAN KONG,PERIKATAN NASIONAL,PN,27,male,chinese,2,1073,10.21321149819151,lost_deposit
Pulau Pinang,P.048 Bukit Bendera,N.23 Air Putih,3,LIM GUAN ENG,LIM GUAN ENG,PAKATAN HARAPAN,PH,62,male,chinese,3,8996,85.62726061298306,won
Pulau Pinang,P.048 Bukit Bendera,N.24 Kebun Bunga,1,RAZALIF BIN MOHAMAD ZAIN,RAZALIF BIN MOHAMAD ZAIN,BEBAS,BEBAS,33,male,malay,1,757,4.696029776674938,lost_deposit
Pulau Pinang,P.048 Bukit Bendera,N.24 Kebun Bunga,2,TAN ZHEN ZUNE,TAN ZHEN ZUNE,PERIKATAN NASIONAL,PN,27,male,chinese,2,1204,7.4689826302729525,lost_deposit
Pulau Pinang,P.048 Bukit Bendera,N.24 Kebun Bunga,3,LEE BOON HENG,LEE BOON HENG,PAKATAN HARAPAN,PH,37,male,chinese,3,14159,87.8349875930521,won
Pulau Pinang,P.048 Bukit Bendera,N.25 Pulau Tikus,1,GOH CHUIN LOON,GOH CHUIN LOON,PARTI RAKYAT MALAYSIA,PRM,56,female,chinese,1,220,1.6170525542080119,lost_deposit
Pulau Pinang,P.048 Bukit Bendera,N.25 Pulau Tikus,2,WOO SZE ZENG,JOSHUA WOO SZE ZENG,PAKATAN HARAPAN,PH,41,male,chinese,2,11577,85.09371554575523,won
Pulau Pinang,P.048 Bukit Bendera,N.25 Pulau Tikus,3,TANG CHING SERN,DAVE TANG,PERIKATAN NASIONAL,PN,42,male,chinese,3,1808,13.289231900036752,lost
Pulau Pinang,P.049 Tanjong,N.26 Padang Kota,1,H'NG KHOON LENG,H'NG KHOON LENG,PERIKATAN NASIONAL,PN,58,male,chinese,1,1145,12.173081012119924,lost_deposit
Pulau Pinang,P.049 Tanjong,N.26 Padang Kota,2,CHOW KON YEOW,CHOW KON YEOW,PAKATAN HARAPAN,PH,64,male,chinese,2,8261,87.82691898788008,won
Pulau Pinang,P.049 Tanjong,N.27 Pengkalan Kota,1,SUTHAKARAN A/L SUBRAMANIAM,S. KARAN MAYAN,PERIKATAN NASIONAL,PN,55,male,indian,1,845,5.359634656856526,lost_deposit
Pulau Pinang,P.049 Tanjong,N.27 Pengkalan Kota,2,WONG YUEE HARNG,WONG YUEE HARNG,PAKATAN HARAPAN,PH,34,male,chinese,2,14921,94.64036534314347,won
Pulau Pinang,P.049 Tanjong,N.28 Komtar,1,CHEAH KIM HUAT,CHEAH KIM HUAT,PERIKATAN NASIONAL,PN,45,male,chinese,1,1435,13.39369049841329,lost
Pulau Pinang,P.049 Tanjong,N.28 Komtar,2,TEH LAI HENG,TEH LAI HENG,PAKATAN HARAPAN,PH,42,male,chinese,2,9279,86.60630950158671,won
Pulau Pinang,P.050 Jelutong,N.29 Datok Keramat,1,JAGDEEP SINGH DEO A/L KARPAL SINGH,JAGDEEP SINGH DEO A/L KARPAL SINGH,PAKATAN HARAPAN,PH,52,male,indian,1,13398,72.61001517450683,won
Pulau Pinang,P.050 Jelutong,N.29 Datok Keramat,2,HENG SEE LIN,HENG SEE LIN,PERIKATAN NASIONAL,PN,42,female,chinese,2,5054,27.38998482549317,lost
Pulau Pinang,P.050 Jelutong,N.30 Sungai Pinang,1,ANDREW RAJAH A/L BELLIMIN RAJAH,ANDREW RAJAH,BEBAS,BEBAS,52,male,indian,1,221,0.8980819245773732,lost_deposit
Pulau Pinang,P.050 Jelutong,N.30 Sungai Pinang,2,LIM SIEW KHIM,LIM SIEW KHIM,PAKATAN HARAPAN,PH,52,female,chinese,2,16026,65.12516254876462,won
Pulau Pinang,P.050 Jelutong,N.30 Sungai Pinang,3,NG FOOK ON,NG FOOK ON,PERIKATAN NASIONAL,PN,63,male,chinese,3,7738,31.445058517555267,lost
Pulau Pinang,P.050 Jelutong,N.30 Sungai Pinang,4,ABDUL GHANI BIN HAROON,ABDUL GHANI HAROON,PARTI RAKYAT MALAYSIA,PRM,58,male,malay,4,623,2.531697009102731,lost_deposit
Pulau Pinang,P.050 Jelutong,N.31 Batu Lancang,1,ONG AH TEONG,ONG AH TEONG,PAKATAN HARAPAN,PH,53,male,chinese,1,21796,92.11783102996492,won
Pulau Pinang,P.050 Jelutong,N.31 Batu Lancang,2,MOHD ASWAAD BIN JAAFAR,MOHD ASWAAD BIN JAAFAR,PERIKATAN NASIONAL,PN,40,male,malay,2,1865,7.882168970035079,lost_deposit
Pulau Pinang,P.051 Bukit Gelugor,N.32 Seri Delima,1,MOHAN A/L APPAROO,A MOHAN,PERIKATAN NASIONAL,PN,62,male,indian,1,3950,19.425592603521196,lost
Pulau Pinang,P.051 Bukit Gelugor,N.32 Seri Delima,2,TAN HOOI PENG,CONNIE TAN HOOI PENG,PAKATAN HARAPAN,PH,32,female,chinese,2,16384,80.5744073964788,won
Pulau Pinang,P.051 Bukit Gelugor,N.33 Air Itam,1,JOSEPH NG SOON SIANG,JOSEPH NG SOON SIANG,PAKATAN HARAPAN,PH,44,male,chinese,1,12456,79.2215226101889,won
Pulau Pinang,P.051 Bukit Gelugor,N.33 Air Itam,2,CHEANG CHEE GOOI,CHEANG CHEE GOOI,PERIKATAN NASIONAL,PN,73,male,chinese,2,3267,20.778477389811105,lost
Pulau Pinang,P.051 Bukit Gelugor,N.34 Paya Terubong,1,WONG HON WAI,WONG HON WAI,PAKATAN HARAPAN,PH,50,male,chinese,1,40530,91.57666410592435,won
Pulau Pinang,P.051 Bukit Gelugor,N.34 Paya Terubong,2,OOI GHEE OON,ANDREW OOI,PERIKATAN NASIONAL,PN,39,male,chinese,2,3728,8.423335894075647,lost_deposit
Pulau Pinang,P.052 Bayan Baru,N.35 Batu Uban,1,LEE KIM NOOR,KN LEE,IKATAN DEMOKRATIK MALAYSIA,MUDA,59,female,chinese,1,803,2.70908538848217,lost_deposit
Pulau Pinang,P.052 Bayan Baru,N.35 Batu Uban,2,KUMARESAN A/L ARAMUGAM,A.KUMARESAN,PAKATAN HARAPAN,PH,35,male,indian,2,22773,76.82939172092709,won
Pulau Pinang,P.052 Bayan Baru,N.35 Batu Uban,3,MOK KOK ON,MOK KOK ON,PERIKATAN NASIONAL,PN,52,male,chinese,3,6065,20.461522890590736,lost
Pulau Pinang,P.052 Bayan Baru,N.36 Pantai Jerejak,1,FAHMI BIN ZAINOL,FAHMI ZAINOL,PAKATAN HARAPAN,PH,31,male,malay,1,14116,69.94004855571521,won
Pulau Pinang,P.052 Bayan Baru,N.36 Pantai Jerejak,2,OH TONG KEONG,OH TONG KEONG,PERIKATAN NASIONAL,PN,55,male,chinese,2,5519,27.34479512460982,lost
Pulau Pinang,P.052 Bayan Baru,N.36 Pantai Jerejak,3,LOH XIANG PIN,PRIYANKAA LOH,IKATAN DEMOKRATIK MALAYSIA,MUDA,27,female,chinese,3,472,2.338601793588664,lost_deposit
Pulau Pinang,P.052 Bayan Baru,N.36 Pantai Jerejak,4,RAVINDER SINGH A/L MALL SINGH,RAVINDER SINGH,PARTI RAKYAT MALAYSIA,PRM,80,male,indian,4,76,0.3765545260863103,lost_deposit
Pulau Pinang,P.052 Bayan Baru,N.37 Batu Maung,1,AZAHARI BIN ARIS,AZAHARI BIN ARIS,PERIKATAN NASIONAL,PN,57,male,malay,1,15718,45.35303113368151,lost
Pulau Pinang,P.052 Bayan Baru,N.37 Batu Maung,2,MOHAMAD BIN ABDUL HAMID,PROF. DATO' DR. MOHAMAD,PAKATAN HARAPAN,PH,48,male,malay,2,18939,54.64696886631849,won
Pulau Pinang,P.053 Balik Pulau,N.38 Bayan Lepas,1,DOMINIC LAU HOE CHAI,DR DOMINIC LAU HOE CHAI,PERIKATAN NASIONAL,PN,55,male,chinese,1,13573,46.74702944721887,lost
Pulau Pinang,P.053 Balik Pulau,N.38 Bayan Lepas,2,AZRUL MAHATHIR BIN AZIZ,AZRUL MAHATHIR BIN AZIZ,PAKATAN HARAPAN,PH,46,male,malay,2,15462,53.25297055278113,won
Pulau Pinang,P.053 Balik Pulau,N.39 Pulau Betong,1,MOHD TUAH BIN ISMAIL,HJ. TUAH B. ISMAIL,PAKATAN HARAPAN,PH,57,male,malay,1,8483,47.0833102070267,lost
Pulau Pinang,P.053 Balik Pulau,N.39 Pulau Betong,2,MOHAMAD SHUKOR BIN ZAKARIAH,HJ. SHUKOR,PERIKATAN NASIONAL,PN,60,male,malay,2,9534,52.9166897929733,won
Pulau Pinang,P.053 Balik Pulau,N.40 Telok Bahang,1,AHMAD ZAKI SHAH BIN SHAH HEADAN,AHMAD ZAKI SHAH BIN SHAH HEADAN,BARISAN NASIONAL OF MALAYSIA,BN,33,male,malay,1,6301,46.51557655396427,lost
Pulau Pinang,P.053 Balik Pulau,N.40 Telok Bahang,2,MUHAMAD BIN KASIM,KOLONEL MUHAMAD BIN KASIM (B),PERIKATAN NASIONAL,PN,62,male,malay,2,7245,53.484423446035734,won
Selangor,P.092 Sabak Bernam,N.01 Sungai Air Tawar,1,MOHAMAD ZAIDI BIN SELAMAT,CIKGU ZAIDI SELAMAT,PERIKATAN NASIONAL,PN,54,male,malay,1,7024,47.15993017322412,lost
Selangor,P.092 Sabak Bernam,N.01 Sungai Air Tawar,2,RIZAM BIN ISMAIL,DATUK HAJI RIZAM ISMAIL,BARISAN NASIONAL OF MALAYSIA,BN,42,male,malay,2,7870,52.84006982677588,won
Selangor,P.092 Sabak Bernam,N.02 Sabak,1,SAMAD BIN HASHIM,CIKGU SAMAD BIN HASHIM,PAKATAN HARAPAN,PH,53,male,malay,1,9216,40.69413167306928,lost
Selangor,P.092 Sabak Bernam,N.02 Sabak,2,SALLEHEN BIN MUKHYI,USTAZ SALLEHEN MUKHYI,PERIKATAN NASIONAL,PN,56,male,malay,2,13431,59.30586832693072,won
Selangor,P.093 Sungai Besar,N.03 Sungai Panjang,1,MOHD IMRAN BIN TAMRIN,MOHD IMRAN BIN TAMRIN,BARISAN NASIONAL OF MALAYSIA,BN,36,male,malay,1,13401,44.114161564289944,lost
Selangor,P.093 Sungai Besar,N.03 Sungai Panjang,2,MOHD RAZALI BIN SAARI,USTAZ RAZALI SAARI,PERIKATAN NASIONAL,PN,41,male,malay,2,16977,55.885838435710056,won
Selangor,P.093 Sungai Besar,N.04 Sekinchan,1,GOH GAIK MENG,GOH GAIK MENG,PERIKATAN NASIONAL,PN,50,male,chinese,1,6214,37.78426365073574,lost
Selangor,P.093 Sungai Besar,N.04 Sekinchan,2,NG SUEE LIM,NG SUEE LIM,PAKATAN HARAPAN,PH,53,male,chinese,2,10232,62.21573634926426,won
Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,1,MOHD AMRAN BIN SAKIR,HAJI AMRAN SAKIR,PAKATAN HARAPAN,PH,59,male,malay,1,10049,48.38927144026581,lost
Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,2,MU'IZZUDDEEN BIN MAHYUDDIN,MUIZ MAHYUDDIN,PERIKATAN NASIONAL,PN,35,male,malay,2,10718,51.6107285597342,won
Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,1,TEOH KIEN HONG,HENRY TEOH,PERIKATAN NASIONAL,PN,42,male,chinese,1,10743,39.32571930595212,lost
Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,2,CHNG BOON LAI,CHNG BOON LAI,PARTI RAKYAT MALAYSIA,PRM,63,male,chinese,2,527,1.9291309759133173,lost_deposit
Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,3,LEE KEE HIONG,LEE KEE HIONG,PAKATAN HARAPAN,PH,57,female,chinese,3,14862,54.40368987480782,won
Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,4,SIVA PRAKASH A/L RAMASAMY,DR SIVA,IKATAN DEMOKRATIK MALAYSIA,MUDA,40,male,indian,4,1186,4.341459843326744,lost_deposit
Selangor,P.094 Hulu Selangor,N.07 Batang Kali,1,MUHAMMAD MUHAIMIN HARITH BIN ABDULLAH SANI,MUHAIMIN HARITH,PERIKATAN NASIONAL,PN,40,male,malay,1,32285,52.41752175607222,won
Selangor,P.094 Hulu Selangor,N.07 Batang Kali,2,MOHD ISA BIN ABU KASIM,MOHD ISA BIN ABU KASIM,BARISAN NASIONAL OF MALAYSIA,BN,58,male,malay,2,29307,47.58247824392778,lost
Selangor,P.095 Tanjong Karang,N.08 Sungai Burong,1,MOHD ZAMRI BIN MOHD ZAINULDIN,DR ZAMRI MANTOP,PERIKATAN NASIONAL,PN,44,male,malay,1,15447,64.22334940961251,won
Selangor,P.095 Tanjong Karang,N.08 Sungai Burong,2,MOHAMAD KHIR BIN RAMLI,USTAZ KHIR,BARISAN NASIONAL OF MALAYSIA,BN,53,male,malay,2,8605,35.77665059038749,lost
Selangor,P.095 Tanjong Karang,N.09 Permatang,1,MOHD YAHYA BIN MAT SAHRI,PAKYA,PAKATAN HARAPAN,PH,57,male,malay,1,11122,46.39579509427666,lost
Selangor,P.095 Tanjong Karang,N.09 Permatang,2,NURUL SYAZWANI BINTI NOH,NURUL NOH OMAR,PERIKATAN NASIONAL,PN,34,female,malay,2,12850,53.60420490572334,won
Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,1,THIBAN A/L SUBBRAMANIAM,THIBAN A/L SUBBRAMANIAM,PAKATAN HARAPAN,PH,35,male,indian,1,13795,48.459619910773874,lost
Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,2,NOORAZLEY BIN YAHYA,HJ. AZLEY YAHYA,PERIKATAN NASIONAL,PN,40,male,malay,2,14672,51.540380089226126,won
Selangor,P.096 Kuala Selangor,N.11 Ijok,1,JEFRI BIN MEJAN,JEFRI BIN MEJAN,PERIKATAN NASIONAL,PN,44,male,malay,1,12183,51.518098782138026,won
Selangor,P.096 Kuala Selangor,N.11 Ijok,2,AMIDI BIN ABDUL MANAN,CIKGU AMIDI,PAKATAN HARAPAN,PH,49,male,malay,2,11271,47.661535859269286,lost
Selangor,P.096 Kuala Selangor,N.11 Ijok,3,TAN CAT KEONG,CK TAN,BEBAS,BEBAS,59,male,chinese,3,194,0.8203653585926929,lost_deposit
Selangor,P.096 Kuala Selangor,N.12 Jeram,1,JAHAYA BIN IBRAHIM,JAHAYA IBRAHIM,BARISAN NASIONAL OF MALAYSIA,BN,69,male,malay,1,11333,40.38269669327252,lost
Selangor,P.096 Kuala Selangor,N.12 Jeram,2,HARRISON BIN HASSAN,HARRISON BIN HASSAN,PERIKATAN NASIONAL,PN,49,male,malay,2,16731,59.61730330672748,won
Selangor,P.097 Selayang,N.13 Kuang,1,HASNAL REZUA MERICAN BIN HABIB MERICAN,HASNAL REZUA MERICAN,BARISAN NASIONAL OF MALAYSIA,BN,53,male,malay,1,13619,40.775449101796404,lost
Selangor,P.097 Selayang,N.13 Kuang,2,SALLEHUDIN BIN AMIRUDDIN,YB. SALLEH AMIRUDDIN,BEBAS,BEBAS,60,male,malay,2,1287,3.853293413173653,lost_deposit
Selangor,P.097 Selayang,N.13 Kuang,3,MOHD RAFIQ BIN MOHD ABDULLAH,MOHD RAFIQ ABDULLAH,PERIKATAN NASIONAL,PN,48,male,malay,3,18494,55.37125748502994,won
Selangor,P.097 Selayang,N.14 Rawang,1,REJEAN KUMAR A/L RATNAM,R. REJEAN KUMAR,PERIKATAN NASIONAL,PN,26,male,indian,1,13510,25.646379892934434,lost
Selangor,P.097 Selayang,N.14 Rawang,2,CHUA WEI KIAT,CHUA WEI KIAT,PAKATAN HARAPAN,PH,34,male,chinese,2,39168,74.35362010706557,won
Selangor,P.097 Selayang,N.15 Taman Templer,1,AIDA NAZEERA BINTI ABD RAHMAN,AIDA RAHMAN,IKATAN DEMOKRATIK MALAYSIA,MUDA,30,female,malay,1,765,1.7078942668333632,lost_deposit
Selangor,P.097 Selayang,N.15 Taman Templer,2,ANFAAL BINTI SAARI,ANFAAL SAARI,PAKATAN HARAPAN,PH,43,female,malay,2,22247,49.66735131273442,won
Selangor,P.097 Selayang,N.15 Taman Templer,3,ZAIDY BIN ABDUL TALIB,ZAIDY ABDUL TALIB,PERIKATAN NASIONAL,PN,51,male,malay,3,21780,48.62475442043222,lost
Selangor,P.098 Gombak,N.16 Sungai Tua,1,SUMAN A/L GOPAL,SUMAN GOPAL,BEBAS,BEBAS,35,male,indian,1,430,1.2427386491719892,lost_deposit
Selangor,P.098 Gombak,N.16 Sungai Tua,2,MUHAMMAD HANIF BIN JAMALUDDIN,HANIF JAMALUDDIN,PERIKATAN NASIONAL,PN,36,male,malay,2,14493,41.88607265685963,lost
Selangor,P.098 Gombak,N.16 Sungai Tua,3,AMIRUDIN BIN SHARI,AMIRUDIN SHARI,PAKATAN HARAPAN,PH,43,male,malay,3,19678,56.87118869396838,won
Selangor,P.098 Gombak,N.17 Gombak Setia,1,MOHAMED SALIM BIN MOHAMED ALI,MOHAMED SALIM BIN MOHAMED ALI,BEBAS,BEBAS,53,male,malay,1,1076,1.7462996624253442,lost_deposit
Selangor,P.098 Gombak,N.17 Gombak Setia,2,MUHAMMAD HILMAN BIN IDHAM,HILMAN IDHAM,PERIKATAN NASIONAL,PN,34,male,malay,2,30299,49.17391586600883,won
Selangor,P.098 Gombak,N.17 Gombak Setia,3,MEGAT ZULKARNAIN BIN OMARDIN,MEGAT ZULKARNAIN OMARDIN,BARISAN NASIONAL OF MALAYSIA,BN,53,male,malay,3,30241,49.07978447156583,lost
Selangor,P.098 Gombak,N.18 Hulu Kelang,1,MOHAMED AZMIN BIN ALI,AZMIN ALI,PERIKATAN NASIONAL,PN,58,male,malay,1,25597,51.63079653871755,won
Selangor,P.098 Gombak,N.18 Hulu Kelang,2,JUWAIRIYA BINTI ZULKIFLI,JUWAIRIYA ZULKIFLI,PAKATAN HARAPAN,PH,38,female,malay,2,23980,48.36920346128245,lost
Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,1,MELANIE TING YI-HLIN,MELANIE TING,IKATAN DEMOKRATIK MALAYSIA,MUDA,23,female,chinese,1,1462,3.12887899670419,lost_deposit
Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,2,SASHA LYNA BINTI ABDUL LATIF,SASHA LYNA,PERIKATAN NASIONAL,PN,40,female,malay,2,14492,31.01485254462184,lost
Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,3,MOHD.KAMRI BIN KAMARUDDIN,KAMRI KAMARUDDIN,PAKATAN HARAPAN,PH,54,male,malay,3,30772,65.85626845867397,won
Selangor,P.099 Ampang,N.20 Lembah Jaya,1,SYED AHMAD BIN ABDUL RAHMAN ALHADAD,SYED AHMAD @ ALTIMET,PAKATAN HARAPAN,PH,44,male,malay,1,26298,57.27165817326538,won
Selangor,P.099 Ampang,N.20 Lembah Jaya,2,SHARIFAH HASLIZAH BINTI SYED ARIFFIN,CIKGU SHARIFAH,PERIKATAN NASIONAL,PN,45,female,malay,2,19620,42.728341826734614,lost
Selangor,P.100 Pandan,N.21 Pandan Indah,1,NOOR FARALISA BINTI REDZUAN,LISA REDZUAN,IKATAN DEMOKRATIK MALAYSIA,MUDA,41,female,malay,1,1166,2.5074190357403983,lost_deposit
Selangor,P.100 Pandan,N.21 Pandan Indah,2,FAZIL BIN MOHAMAD DALI,FAZIL MOHAMAD DALI (CIKTON),PERIKATAN NASIONAL,PN,47,male,malay,2,17287,37.17474517225065,lost
Selangor,P.100 Pandan,N.21 Pandan Indah,3,SIVANESWARAN A/L RAMASUNDRAM,SIVANESWARAN A/L RAMASUNDRAM,BEBAS,BEBAS,48,male,indian,3,171,0.3677261193066965,lost_deposit
Selangor,P.100 Pandan,N.21 Pandan Indah,4,IZHAM BIN HASHIM,IZHAM HASHIM,PAKATAN HARAPAN,PH,61,male,malay,4,27878,59.95010967270225,won
